========================================
     INFORME COMPLETO ICE CREAM         
     Fecha: 2026-05-14T16:38:38.195156200
========================================

--- ALMACEN (16 helados) ---
• coconut | Sabor: coco | Precio: $4000.0 | Unidades: 12
• Fecha: 2025-02-14T00:00 | Vendedor: dilan | Total: $19100.0 | Pago: efectivo
• Fecha: 2025-02-14T00:00 | Vendedor: paquito | Total: $24000.0 | Pago: tarjeta
• Fecha: 2025-02-14T00:00 | Vendedor: paquito | Total: $48000.0 | Pago: tarjeta
• Fecha: 2025-02-14T00:00 | Vendedor: dilan | Total: $31100.0 | Pago: tarjeta
• Fecha: 2025-02-14T00:00 | Vendedor: oscar | Total: $11000.0 | Pago: tarjeta
• Fecha: 2025-02-14T00:00 | Vendedor: oscar | Total: $39000.0 | Pago: efectivo
• Fecha: 2025-02-13T00:00 | Vendedor: oscar | Total: $49300.0 | Pago: efectivo
• Fecha: 2025-02-13T00:00 | Vendedor: paquito | Total: $9000.0 | Pago: efectivo
• Fecha: 2025-02-13T00:00 | Vendedor: oscar | Total: $25800.0 | Pago: tarjeta
• Fecha: 2025-02-13T00:00 | Vendedor: juan | Total: $16000.0 | Pago: tarjeta
• Fecha: 2025-02-13T00:00 | Vendedor: dilan | Total: $15500.0 | Pago: tarjeta
• Fecha: 2025-02-13T00:00 | Vendedor: jean | Total: $31000.0 | Pago: tarjeta
• Fecha: 2025-02-13T00:00 | Vendedor: paquito | Total: $10500.0 | Pago: tarjeta
• Fecha: 2025-02-13T00:00 | Vendedor: jean | Total: $48100.0 | Pago: tarjeta
• Fecha: 2025-02-13T00:00 | Vendedor: jean | Total: $60900.0 | Pago: efectivo
• Fecha: 2025-02-13T00:00 | Vendedor: paquito | Total: $38400.0 | Pago: efectivo
• Fecha: 2025-02-13T00:00 | Vendedor: oscar | Total: $8400.0 | Pago: efectivo
• Fecha: 2025-02-12T00:00 | Vendedor: paquito | Total: $50900.0 | Pago: efectivo
• Fecha: 2025-02-12T00:00 | Vendedor: dilan | Total: $9000.0 | Pago: tarjeta
• Fecha: 2025-02-12T00:00 | Vendedor: juan | Total: $32500.0 | Pago: efectivo
• Fecha: 2025-02-12T00:00 | Vendedor: juan | Total: $24000.0 | Pago: efectivo
• Fecha: 2025-02-12T00:00 | Vendedor: paquito | Total: $9300.0 | Pago: efectivo
• Fecha: 2025-02-12T00:00 | Vendedor: juan | Total: $21000.0 | Pago: efectivo
• Fecha: 2025-02-12T00:00 | Vendedor: jean | Total: $16100.0 | Pago: tarjeta
• Fecha: 2025-02-12T00:00 | Vendedor: dilan | Total: $10800.0 | Pago: tarjeta
• Fecha: 2025-02-12T00:00 | Vendedor: oscar | Total: $21800.0 | Pago: efectivo
• Fecha: 2025-02-11T00:00 | Vendedor: oscar | Total: $12700.0 | Pago: efectivo
• Fecha: 2025-02-11T00:00 | Vendedor: dilan | Total: $5600.0 | Pago: efectivo
• Fecha: 2025-02-11T00:00 | Vendedor: oscar | Total: $42500.0 | Pago: tarjeta
• Fecha: 2025-02-11T00:00 | Vendedor: jean | Total: $32300.0 | Pago: tarjeta
• Fecha: 2025-02-11T00:00 | Vendedor: oscar | Total: $28300.0 | Pago: efectivo
• Fecha: 2025-02-11T00:00 | Vendedor: juan | Total: $16800.0 | Pago: tarjeta
• Fecha: 2025-02-11T00:00 | Vendedor: paquito | Total: $18400.0 | Pago: tarjeta
• Fecha: 2025-02-11T00:00 | Vendedor: oscar | Total: $18700.0 | Pago: tarjeta
• Fecha: 2025-02-11T00:00 | Vendedor: oscar | Total: $30400.0 | Pago: tarjeta
• Fecha: 2025-02-11T00:00 | Vendedor: dilan | Total: $64500.0 | Pago: tarjeta
• Fecha: 2025-02-11T00:00 | Vendedor: oscar | Total: $11000.0 | Pago: efectivo
• Fecha: 2025-02-10T00:00 | Vendedor: paquito | Total: $8400.0 | Pago: efectivo
• Fecha: 2025-02-10T00:00 | Vendedor: dilan | Total: $21100.0 | Pago: tarjeta
• Fecha: 2025-02-10T00:00 | Vendedor: oscar | Total: $17700.0 | Pago: tarjeta
• Fecha: 2025-02-10T00:00 | Vendedor: jean | Total: $39100.0 | Pago: efectivo
• Fecha: 2025-02-10T00:00 | Vendedor: paquito | Total: $18200.0 | Pago: efectivo
• Fecha: 2025-02-10T00:00 | Vendedor: jean | Total: $31900.0 | Pago: tarjeta
• Fecha: 2025-02-10T00:00 | Vendedor: jean | Total: $11900.0 | Pago: tarjeta
• Fecha: 2025-02-10T00:00 | Vendedor: paquito | Total: $16600.0 | Pago: tarjeta
• Fecha: 2025-02-10T00:00 | Vendedor: jean | Total: $19000.0 | Pago: tarjeta
• Fecha: 2025-02-10T00:00 | Vendedor: paquito | Total: $16800.0 | Pago: tarjeta
• Fecha: 2025-02-10T00:00 | Vendedor: dilan | Total: $6500.0 | Pago: efectivo
• Fecha: 2025-02-10T00:00 | Vendedor: paquito | Total: $25500.0 | Pago: efectivo
• Fecha: 2025-02-10T00:00 | Vendedor: dilan | Total: $15500.0 | Pago: tarjeta
• Fecha: 2025-02-10T00:00 | Vendedor: oscar | Total: $13000.0 | Pago: tarjeta
• Fecha: 2025-02-10T00:00 | Vendedor: dilan | Total: $16800.0 | Pago: efectivo
• Fecha: 2025-02-09T00:00 | Vendedor: juan | Total: $42100.0 | Pago: tarjeta
• Fecha: 2025-02-09T00:00 | Vendedor: dilan | Total: $9000.0 | Pago: efectivo
• Fecha: 2025-02-09T00:00 | Vendedor: oscar | Total: $11500.0 | Pago: tarjeta
• Fecha: 2025-02-09T00:00 | Vendedor: dilan | Total: $16500.0 | Pago: efectivo
• Fecha: 2025-02-09T00:00 | Vendedor: jean | Total: $8400.0 | Pago: tarjeta
• Fecha: 2025-02-09T00:00 | Vendedor: paquito | Total: $50500.0 | Pago: tarjeta
• Fecha: 2025-02-09T00:00 | Vendedor: jean | Total: $22000.0 | Pago: tarjeta
• Fecha: 2025-02-09T00:00 | Vendedor: dilan | Total: $30500.0 | Pago: tarjeta
• Fecha: 2025-02-09T00:00 | Vendedor: dilan | Total: $7500.0 | Pago: efectivo
• Fecha: 2025-02-09T00:00 | Vendedor: jean | Total: $22900.0 | Pago: efectivo
• Fecha: 2025-02-09T00:00 | Vendedor: oscar | Total: $15600.0 | Pago: tarjeta
• Fecha: 2025-02-09T00:00 | Vendedor: paquito | Total: $13500.0 | Pago: tarjeta
• Fecha: 2025-02-09T00:00 | Vendedor: dilan | Total: $43200.0 | Pago: efectivo
• Fecha: 2025-02-08T00:00 | Vendedor: dilan | Total: $14900.0 | Pago: efectivo
• Fecha: 2025-02-08T00:00 | Vendedor: jean | Total: $24000.0 | Pago: tarjeta
• Fecha: 2025-02-08T00:00 | Vendedor: paquito | Total: $15800.0 | Pago: efectivo
• Fecha: 2025-02-08T00:00 | Vendedor: oscar | Total: $62000.0 | Pago: tarjeta
• Fecha: 2025-02-08T00:00 | Vendedor: jean | Total: $16900.0 | Pago: efectivo
• Fecha: 2025-02-08T00:00 | Vendedor: oscar | Total: $20900.0 | Pago: tarjeta
• Fecha: 2025-02-08T00:00 | Vendedor: oscar | Total: $23000.0 | Pago: tarjeta
• Fecha: 2025-02-08T00:00 | Vendedor: dilan | Total: $34900.0 | Pago: tarjeta
• Fecha: 2025-02-08T00:00 | Vendedor: juan | Total: $18200.0 | Pago: efectivo
• Fecha: 2025-02-08T00:00 | Vendedor: dilan | Total: $9900.0 | Pago: tarjeta
• Fecha: 2025-02-08T00:00 | Vendedor: jean | Total: $22600.0 | Pago: efectivo
• Fecha: 2025-02-07T00:00 | Vendedor: juan | Total: $3000.0 | Pago: efectivo
• Fecha: 2025-02-07T00:00 | Vendedor: jean | Total: $16100.0 | Pago: efectivo
• Fecha: 2025-02-07T00:00 | Vendedor: juan | Total: $8900.0 | Pago: efectivo
• Fecha: 2025-02-07T00:00 | Vendedor: paquito | Total: $14000.0 | Pago: efectivo
• Fecha: 2025-02-07T00:00 | Vendedor: oscar | Total: $28400.0 | Pago: efectivo
• Fecha: 2025-02-07T00:00 | Vendedor: oscar | Total: $7500.0 | Pago: efectivo
• Fecha: 2025-02-07T00:00 | Vendedor: paquito | Total: $14200.0 | Pago: efectivo
• Fecha: 2025-02-07T00:00 | Vendedor: oscar | Total: $22100.0 | Pago: tarjeta
• Fecha: 2025-02-07T00:00 | Vendedor: paquito | Total: $7500.0 | Pago: efectivo
• Fecha: 2025-02-07T00:00 | Vendedor: juan | Total: $24600.0 | Pago: tarjeta
• Fecha: 2025-02-07T00:00 | Vendedor: paquito | Total: $22300.0 | Pago: efectivo
• Fecha: 2025-02-07T00:00 | Vendedor: oscar | Total: $44600.0 | Pago: tarjeta
• Fecha: 2025-02-07T00:00 | Vendedor: dilan | Total: $33000.0 | Pago: tarjeta
• Fecha: 2025-02-06T00:00 | Vendedor: oscar | Total: $23900.0 | Pago: efectivo
• Fecha: 2025-02-06T00:00 | Vendedor: juan | Total: $17700.0 | Pago: efectivo
• Fecha: 2025-02-06T00:00 | Vendedor: dilan | Total: $15700.0 | Pago: efectivo
• Fecha: 2025-02-06T00:00 | Vendedor: dilan | Total: $14200.0 | Pago: tarjeta
• Fecha: 2025-02-06T00:00 | Vendedor: oscar | Total: $21700.0 | Pago: efectivo
• Fecha: 2025-02-06T00:00 | Vendedor: jean | Total: $19700.0 | Pago: efectivo
• Fecha: 2025-02-06T00:00 | Vendedor: juan | Total: $12300.0 | Pago: efectivo
• Fecha: 2025-02-06T00:00 | Vendedor: jean | Total: $16100.0 | Pago: efectivo
• Fecha: 2025-02-06T00:00 | Vendedor: dilan | Total: $21800.0 | Pago: efectivo
• Fecha: 2025-02-06T00:00 | Vendedor: paquito | Total: $8200.0 | Pago: efectivo
• Fecha: 2025-02-06T00:00 | Vendedor: dilan | Total: $31700.0 | Pago: efectivo
• Fecha: 2025-02-05T00:00 | Vendedor: oscar | Total: $35100.0 | Pago: tarjeta
• Fecha: 2025-02-05T00:00 | Vendedor: jean | Total: $28100.0 | Pago: efectivo
• Fecha: 2025-02-05T00:00 | Vendedor: oscar | Total: $10500.0 | Pago: efectivo
• Fecha: 2025-02-05T00:00 | Vendedor: dilan | Total: $34700.0 | Pago: tarjeta
• Fecha: 2025-02-05T00:00 | Vendedor: jean | Total: $9000.0 | Pago: efectivo
• Fecha: 2025-02-05T00:00 | Vendedor: juan | Total: $5000.0 | Pago: efectivo
• Fecha: 2025-02-05T00:00 | Vendedor: paquito | Total: $27500.0 | Pago: efectivo
• Fecha: 2025-02-05T00:00 | Vendedor: paquito | Total: $31000.0 | Pago: efectivo
• Fecha: 2025-02-05T00:00 | Vendedor: paquito | Total: $37800.0 | Pago: efectivo
• Fecha: 2025-02-04T00:00 | Vendedor: jean | Total: $2800.0 | Pago: efectivo
• Fecha: 2025-02-04T00:00 | Vendedor: oscar | Total: $24000.0 | Pago: tarjeta
• Fecha: 2025-02-04T00:00 | Vendedor: paquito | Total: $15700.0 | Pago: efectivo
• Fecha: 2025-02-04T00:00 | Vendedor: jean | Total: $30000.0 | Pago: efectivo
• Fecha: 2025-02-04T00:00 | Vendedor: jean | Total: $12800.0 | Pago: efectivo
• Fecha: 2025-02-04T00:00 | Vendedor: dilan | Total: $52000.0 | Pago: efectivo
• Fecha: 2025-02-04T00:00 | Vendedor: jean | Total: $8400.0 | Pago: tarjeta
• Fecha: 2025-02-04T00:00 | Vendedor: jean | Total: $20400.0 | Pago: efectivo
• Fecha: 2025-02-04T00:00 | Vendedor: dilan | Total: $16100.0 | Pago: tarjeta
• Fecha: 2025-02-04T00:00 | Vendedor: paquito | Total: $30000.0 | Pago: efectivo
• Fecha: 2025-02-04T00:00 | Vendedor: oscar | Total: $29400.0 | Pago: tarjeta
• Fecha: 2025-02-03T00:00 | Vendedor: dilan | Total: $26500.0 | Pago: tarjeta
• Fecha: 2025-02-03T00:00 | Vendedor: paquito | Total: $9000.0 | Pago: tarjeta
• Fecha: 2025-02-03T00:00 | Vendedor: juan | Total: $24800.0 | Pago: tarjeta
• Fecha: 2025-02-03T00:00 | Vendedor: juan | Total: $5000.0 | Pago: tarjeta
• Fecha: 2025-02-03T00:00 | Vendedor: paquito | Total: $33800.0 | Pago: tarjeta
• Fecha: 2025-02-03T00:00 | Vendedor: dilan | Total: $19300.0 | Pago: tarjeta
• Fecha: 2025-02-03T00:00 | Vendedor: paquito | Total: $31000.0 | Pago: tarjeta
• Fecha: 2025-02-03T00:00 | Vendedor: jean | Total: $7800.0 | Pago: tarjeta
• Fecha: 2025-02-03T00:00 | Vendedor: oscar | Total: $22100.0 | Pago: tarjeta
• Fecha: 2025-02-03T00:00 | Vendedor: jean | Total: $17300.0 | Pago: tarjeta
• Fecha: 2025-02-03T00:00 | Vendedor: paquito | Total: $8000.0 | Pago: tarjeta
• Fecha: 2025-02-03T00:00 | Vendedor: paquito | Total: $26400.0 | Pago: efectivo
• Fecha: 2025-02-03T00:00 | Vendedor: juan | Total: $11600.0 | Pago: efectivo
• Fecha: 2025-02-03T00:00 | Vendedor: oscar | Total: $9000.0 | Pago: tarjeta
• Fecha: 2025-02-03T00:00 | Vendedor: dilan | Total: $2500.0 | Pago: tarjeta
• Fecha: 2025-02-03T00:00 | Vendedor: juan | Total: $14500.0 | Pago: tarjeta
• Fecha: 2025-02-02T00:00 | Vendedor: juan | Total: $45500.0 | Pago: efectivo
• Fecha: 2025-02-02T00:00 | Vendedor: jean | Total: $54600.0 | Pago: tarjeta
• Fecha: 2025-02-02T00:00 | Vendedor: paquito | Total: $13900.0 | Pago: tarjeta
• Fecha: 2025-02-02T00:00 | Vendedor: jean | Total: $19400.0 | Pago: efectivo
• Fecha: 2025-02-02T00:00 | Vendedor: jean | Total: $24800.0 | Pago: tarjeta
• Fecha: 2025-02-02T00:00 | Vendedor: paquito | Total: $8400.0 | Pago: tarjeta
• Fecha: 2025-02-02T00:00 | Vendedor: oscar | Total: $8400.0 | Pago: tarjeta
• Fecha: 2025-02-02T00:00 | Vendedor: juan | Total: $8600.0 | Pago: efectivo
• Fecha: 2025-02-02T00:00 | Vendedor: jean | Total: $13500.0 | Pago: tarjeta
• Fecha: 2025-02-02T00:00 | Vendedor: juan | Total: $33500.0 | Pago: tarjeta
• Fecha: 2025-02-02T00:00 | Vendedor: juan | Total: $20000.0 | Pago: efectivo
• Fecha: 2025-02-02T00:00 | Vendedor: juan | Total: $21500.0 | Pago: efectivo
• Fecha: 2025-02-01T00:00 | Vendedor: paquito | Total: $32800.0 | Pago: tarjeta
• Fecha: 2025-02-01T00:00 | Vendedor: juan | Total: $41800.0 | Pago: efectivo
• Fecha: 2025-02-01T00:00 | Vendedor: dilan | Total: $16100.0 | Pago: efectivo
• Fecha: 2025-02-01T00:00 | Vendedor: oscar | Total: $13600.0 | Pago: efectivo
• Fecha: 2025-02-01T00:00 | Vendedor: jean | Total: $37500.0 | Pago: tarjeta
• Fecha: 2025-02-01T00:00 | Vendedor: oscar | Total: $13800.0 | Pago: efectivo
• Fecha: 2025-02-01T00:00 | Vendedor: juan | Total: $11400.0 | Pago: tarjeta
• Fecha: 2025-02-01T00:00 | Vendedor: oscar | Total: $39500.0 | Pago: efectivo
• Fecha: 2025-02-01T00:00 | Vendedor: dilan | Total: $20300.0 | Pago: tarjeta
• Fecha: 2025-02-01T00:00 | Vendedor: paquito | Total: $40600.0 | Pago: tarjeta
• Fecha: 2025-02-01T00:00 | Vendedor: dilan | Total: $21600.0 | Pago: tarjeta
• Fecha: 2025-01-31T00:00 | Vendedor: paquito | Total: $24200.0 | Pago: tarjeta
• Fecha: 2025-01-31T00:00 | Vendedor: paquito | Total: $3000.0 | Pago: efectivo
• Fecha: 2025-01-31T00:00 | Vendedor: juan | Total: $18900.0 | Pago: efectivo
• Fecha: 2025-01-31T00:00 | Vendedor: juan | Total: $36900.0 | Pago: tarjeta
• Fecha: 2025-01-31T00:00 | Vendedor: juan | Total: $7500.0 | Pago: tarjeta
• Fecha: 2025-01-31T00:00 | Vendedor: juan | Total: $10200.0 | Pago: tarjeta
• Fecha: 2025-01-31T00:00 | Vendedor: juan | Total: $29800.0 | Pago: efectivo
• Fecha: 2025-01-30T00:00 | Vendedor: jean | Total: $9100.0 | Pago: tarjeta
• Fecha: 2025-01-30T00:00 | Vendedor: jean | Total: $9000.0 | Pago: efectivo
• Fecha: 2025-01-30T00:00 | Vendedor: paquito | Total: $13600.0 | Pago: tarjeta
• Fecha: 2025-01-30T00:00 | Vendedor: paquito | Total: $20700.0 | Pago: tarjeta
• Fecha: 2025-01-30T00:00 | Vendedor: oscar | Total: $5600.0 | Pago: tarjeta
• Fecha: 2025-01-30T00:00 | Vendedor: dilan | Total: $13400.0 | Pago: efectivo
• Fecha: 2025-01-30T00:00 | Vendedor: oscar | Total: $24600.0 | Pago: efectivo
• Fecha: 2025-01-30T00:00 | Vendedor: paquito | Total: $8400.0 | Pago: tarjeta
• Fecha: 2025-01-30T00:00 | Vendedor: juan | Total: $20000.0 | Pago: tarjeta
• Fecha: 2025-01-30T00:00 | Vendedor: paquito | Total: $57800.0 | Pago: efectivo
• Fecha: 2025-01-30T00:00 | Vendedor: oscar | Total: $7500.0 | Pago: tarjeta
• Fecha: 2025-01-30T00:00 | Vendedor: juan | Total: $24300.0 | Pago: efectivo
• Fecha: 2025-01-30T00:00 | Vendedor: jean | Total: $23000.0 | Pago: efectivo
• Fecha: 2025-01-29T00:00 | Vendedor: juan | Total: $5200.0 | Pago: tarjeta
• Fecha: 2025-01-29T00:00 | Vendedor: jean | Total: $13400.0 | Pago: tarjeta
• Fecha: 2025-01-29T00:00 | Vendedor: oscar | Total: $22800.0 | Pago: tarjeta
• Fecha: 2025-01-29T00:00 | Vendedor: oscar | Total: $38500.0 | Pago: tarjeta
• Fecha: 2025-01-29T00:00 | Vendedor: dilan | Total: $10600.0 | Pago: tarjeta
• Fecha: 2025-01-29T00:00 | Vendedor: jean | Total: $42200.0 | Pago: efectivo
• Fecha: 2025-01-29T00:00 | Vendedor: paquito | Total: $59000.0 | Pago: efectivo
• Fecha: 2025-01-29T00:00 | Vendedor: dilan | Total: $24800.0 | Pago: efectivo
• Fecha: 2025-01-29T00:00 | Vendedor: oscar | Total: $14200.0 | Pago: tarjeta
• Fecha: 2025-01-29T00:00 | Vendedor: oscar | Total: $30500.0 | Pago: efectivo
• Fecha: 2025-01-29T00:00 | Vendedor: juan | Total: $30900.0 | Pago: efectivo
• Fecha: 2025-01-29T00:00 | Vendedor: juan | Total: $20400.0 | Pago: efectivo
• Fecha: 2025-01-28T00:00 | Vendedor: juan | Total: $36300.0 | Pago: tarjeta
• Fecha: 2025-01-28T00:00 | Vendedor: juan | Total: $3000.0 | Pago: tarjeta
• Fecha: 2025-01-28T00:00 | Vendedor: juan | Total: $26300.0 | Pago: efectivo
• Fecha: 2025-01-28T00:00 | Vendedor: paquito | Total: $23100.0 | Pago: efectivo
• Fecha: 2025-01-28T00:00 | Vendedor: paquito | Total: $27900.0 | Pago: efectivo
• Fecha: 2025-01-28T00:00 | Vendedor: dilan | Total: $2600.0 | Pago: efectivo
• Fecha: 2025-01-28T00:00 | Vendedor: oscar | Total: $35000.0 | Pago: tarjeta
• Fecha: 2025-01-28T00:00 | Vendedor: oscar | Total: $9000.0 | Pago: efectivo
• Fecha: 2025-01-28T00:00 | Vendedor: juan | Total: $12000.0 | Pago: efectivo
• Fecha: 2025-01-28T00:00 | Vendedor: juan | Total: $19000.0 | Pago: tarjeta
• Fecha: 2025-01-28T00:00 | Vendedor: dilan | Total: $18900.0 | Pago: tarjeta
• Fecha: 2025-01-27T00:00 | Vendedor: jean | Total: $19000.0 | Pago: tarjeta
• Fecha: 2025-01-27T00:00 | Vendedor: dilan | Total: $17400.0 | Pago: efectivo
• Fecha: 2025-01-27T00:00 | Vendedor: jean | Total: $53400.0 | Pago: efectivo
• Fecha: 2025-01-27T00:00 | Vendedor: paquito | Total: $4500.0 | Pago: efectivo
• Fecha: 2025-01-27T00:00 | Vendedor: oscar | Total: $51800.0 | Pago: efectivo
• Fecha: 2025-01-27T00:00 | Vendedor: paquito | Total: $7000.0 | Pago: tarjeta
• Fecha: 2025-01-27T00:00 | Vendedor: paquito | Total: $12000.0 | Pago: tarjeta
• Fecha: 2025-01-27T00:00 | Vendedor: dilan | Total: $3100.0 | Pago: tarjeta
• Fecha: 2025-01-26T00:00 | Vendedor: dilan | Total: $27000.0 | Pago: tarjeta
• Fecha: 2025-01-26T00:00 | Vendedor: oscar | Total: $31800.0 | Pago: efectivo
• Fecha: 2025-01-26T00:00 | Vendedor: jean | Total: $9500.0 | Pago: tarjeta
• Fecha: 2025-01-26T00:00 | Vendedor: oscar | Total: $56000.0 | Pago: efectivo
• Fecha: 2025-01-26T00:00 | Vendedor: paquito | Total: $5800.0 | Pago: tarjeta
• Fecha: 2025-01-26T00:00 | Vendedor: dilan | Total: $28500.0 | Pago: efectivo
• Fecha: 2025-01-26T00:00 | Vendedor: jean | Total: $49300.0 | Pago: tarjeta
• Fecha: 2025-01-26T00:00 | Vendedor: juan | Total: $14400.0 | Pago: efectivo
• Fecha: 2025-01-26T00:00 | Vendedor: paquito | Total: $13200.0 | Pago: efectivo
• Fecha: 2025-01-26T00:00 | Vendedor: jean | Total: $11800.0 | Pago: efectivo
• Fecha: 2025-01-25T00:00 | Vendedor: juan | Total: $27500.0 | Pago: efectivo
• Fecha: 2025-01-25T00:00 | Vendedor: paquito | Total: $36300.0 | Pago: tarjeta
• Fecha: 2025-01-25T00:00 | Vendedor: oscar | Total: $2600.0 | Pago: efectivo
• Fecha: 2025-01-25T00:00 | Vendedor: dilan | Total: $22800.0 | Pago: efectivo
• Fecha: 2025-01-25T00:00 | Vendedor: jean | Total: $5200.0 | Pago: tarjeta
• Fecha: 2025-01-25T00:00 | Vendedor: jean | Total: $26200.0 | Pago: efectivo
• Fecha: 2025-01-25T00:00 | Vendedor: jean | Total: $7000.0 | Pago: efectivo
• Fecha: 2025-01-25T00:00 | Vendedor: juan | Total: $5400.0 | Pago: efectivo
• Fecha: 2025-01-25T00:00 | Vendedor: paquito | Total: $31500.0 | Pago: tarjeta
• Fecha: 2025-01-25T00:00 | Vendedor: oscar | Total: $8400.0 | Pago: tarjeta
• Fecha: 2025-01-25T00:00 | Vendedor: paquito | Total: $28800.0 | Pago: tarjeta
• Fecha: 2025-01-24T00:00 | Vendedor: juan | Total: $10000.0 | Pago: efectivo
• Fecha: 2025-01-24T00:00 | Vendedor: oscar | Total: $17100.0 | Pago: efectivo
• Fecha: 2025-01-24T00:00 | Vendedor: dilan | Total: $6000.0 | Pago: efectivo
• Fecha: 2025-01-24T00:00 | Vendedor: jean | Total: $19700.0 | Pago: efectivo
• Fecha: 2025-01-24T00:00 | Vendedor: juan | Total: $8200.0 | Pago: tarjeta
• Fecha: 2025-01-24T00:00 | Vendedor: dilan | Total: $22000.0 | Pago: tarjeta
• Fecha: 2025-01-24T00:00 | Vendedor: juan | Total: $55800.0 | Pago: efectivo
• Fecha: 2025-01-24T00:00 | Vendedor: juan | Total: $33500.0 | Pago: efectivo
• Fecha: 2025-01-23T00:00 | Vendedor: dilan | Total: $14700.0 | Pago: efectivo
• Fecha: 2025-01-23T00:00 | Vendedor: juan | Total: $4000.0 | Pago: efectivo
• Fecha: 2025-01-23T00:00 | Vendedor: oscar | Total: $46400.0 | Pago: tarjeta
• Fecha: 2025-01-23T00:00 | Vendedor: dilan | Total: $51900.0 | Pago: tarjeta
• Fecha: 2025-01-23T00:00 | Vendedor: paquito | Total: $8200.0 | Pago: efectivo
• Fecha: 2025-01-23T00:00 | Vendedor: jean | Total: $29300.0 | Pago: efectivo
• Fecha: 2025-01-23T00:00 | Vendedor: juan | Total: $22100.0 | Pago: efectivo
• Fecha: 2025-01-23T00:00 | Vendedor: paquito | Total: $26500.0 | Pago: tarjeta
• Fecha: 2025-01-23T00:00 | Vendedor: paquito | Total: $31000.0 | Pago: efectivo
• Fecha: 2025-01-23T00:00 | Vendedor: dilan | Total: $9100.0 | Pago: tarjeta
• Fecha: 2025-01-23T00:00 | Vendedor: jean | Total: $52300.0 | Pago: tarjeta
• Fecha: 2025-01-23T00:00 | Vendedor: paquito | Total: $15500.0 | Pago: efectivo
• Fecha: 2025-01-23T00:00 | Vendedor: juan | Total: $28100.0 | Pago: efectivo
• Fecha: 2025-01-23T00:00 | Vendedor: jean | Total: $18800.0 | Pago: efectivo
• Fecha: 2025-01-23T00:00 | Vendedor: jean | Total: $13900.0 | Pago: tarjeta
• Fecha: 2025-01-23T00:00 | Vendedor: juan | Total: $18400.0 | Pago: efectivo
• Fecha: 2025-01-23T00:00 | Vendedor: oscar | Total: $45000.0 | Pago: efectivo
• Fecha: 2025-01-23T00:00 | Vendedor: paquito | Total: $29100.0 | Pago: tarjeta
• Fecha: 2025-01-22T00:00 | Vendedor: juan | Total: $7000.0 | Pago: tarjeta
• Fecha: 2025-01-22T00:00 | Vendedor: dilan | Total: $22400.0 | Pago: efectivo
• Fecha: 2025-01-22T00:00 | Vendedor: dilan | Total: $11000.0 | Pago: tarjeta
• Fecha: 2025-01-22T00:00 | Vendedor: jean | Total: $61500.0 | Pago: tarjeta
• Fecha: 2025-01-22T00:00 | Vendedor: paquito | Total: $24800.0 | Pago: efectivo
• Fecha: 2025-01-22T00:00 | Vendedor: oscar | Total: $28500.0 | Pago: tarjeta
• Fecha: 2025-01-22T00:00 | Vendedor: oscar | Total: $19100.0 | Pago: efectivo
• Fecha: 2025-01-22T00:00 | Vendedor: oscar | Total: $24600.0 | Pago: efectivo
• Fecha: 2025-01-22T00:00 | Vendedor: dilan | Total: $3500.0 | Pago: tarjeta
• Fecha: 2025-01-22T00:00 | Vendedor: jean | Total: $19000.0 | Pago: efectivo
• Fecha: 2025-01-21T00:00 | Vendedor: jean | Total: $18000.0 | Pago: tarjeta
• Fecha: 2025-01-21T00:00 | Vendedor: jean | Total: $21600.0 | Pago: tarjeta
• Fecha: 2025-01-21T00:00 | Vendedor: paquito | Total: $16600.0 | Pago: tarjeta
• Fecha: 2025-01-21T00:00 | Vendedor: dilan | Total: $4500.0 | Pago: efectivo
• Fecha: 2025-01-21T00:00 | Vendedor: jean | Total: $12000.0 | Pago: tarjeta
• Fecha: 2025-01-21T00:00 | Vendedor: jean | Total: $20500.0 | Pago: efectivo
